CODIGO CLIENTE,CODIGO PRESTAMO,prob_fuga,decil_riesgo,segmento_riesgo,valor_cliente,beneficio_esperado,prioridad_campana,recomendar_campana
1067,148340,0.3659767298402987,5,Medio,333.0,-0.6259497926361028,4991,No
1068,150330,0.7387958410713422,2,Alto,333.0,24.203803015351397,3807,Sí
1069,154680,0.4672268907563025,4,Medio,333.0,6.11731092436975,4682,Sí
1070,158030,0.9148387096774193,1,Alto,333.0,35.92825806451613,3289,Sí
1071,159900,0.2069237416186202,6,Medio,333.0,-11.218878808199893,5537,No
1072,164560,0.8616298022399826,1,Alto,333.0,32.38454482918284,3489,Sí
1073,165640,0.39416058394160586,5,Medio,333.0,1.2510948905109522,4938,Sí
1074,167650,0.9367088607594937,1,Alto,333.0,37.38481012658228,3222,Sí
1075,173190,0.48966632776888547,4,Medio,333.0,7.611777429407773,4625,Sí
1076,173930,0.6460905349794238,3,Alto,333.0,18.029629629629625,4085,Sí
1077,175970,0.5073907658875524,4,Alto,333.0,8.79222500811099,4568,Sí
1078,178610,0.9005328596802842,1,Alto,333.0,34.97548845470693,3328,Sí
1079,178820,0.4672268907563025,4,Medio,333.0,6.11731092436975,4683,Sí
1080,183280,0.6337298146673324,3,Alto,333.0,17.20640565684434,4108,Sí
1081,184280,0.8802395209580839,1,Alto,333.0,33.62395209580839,3413,Sí
1082,191510,0.751269035532995,2,Alto,333.0,25.034517766497466,3789,Sí
1083,191700,0.8339060710194731,2,Alto,333.0,30.538144329896916,3535,Sí
1084,194370,0.4325937092181664,4,Medio,333.0,3.810741033929883,4808,Sí
1085,197730,0.577212020033389,4,Alto,333.0,13.442320534223711,4323,Sí
1086,206350,0.577212020033389,4,Alto,333.0,13.442320534223711,4324,Sí
1087,206420,0.3064157764943565,5,Medio,333.0,-4.592709285475859,5174,No
1088,206700,0.8339060710194731,2,Alto,333.0,30.538144329896916,3536,Sí
1089,206770,0.6700336700336701,3,Alto,333.0,19.624242424242425,4007,Sí
1090,206890,0.6337298146673324,3,Alto,333.0,17.20640565684434,4109,Sí
1091,209080,0.577212020033389,4,Alto,333.0,13.442320534223711,4325,Sí
1092,209310,0.7103092783505155,3,Alto,333.0,22.30659793814433,3907,Sí
1093,214480,0.577212020033389,4,Alto,333.0,13.442320534223711,4326,Sí
1094,215400,0.6337298146673324,3,Alto,333.0,17.20640565684434,4110,Sí
1095,215650,0.577212020033389,4,Alto,333.0,13.442320534223711,4327,Sí
1096,217130,0.751269035532995,2,Alto,333.0,25.034517766497466,3790,Sí
1097,217380,0.751269035532995,2,Alto,333.0,25.034517766497466,3791,Sí
1098,217990,0.6728723404255319,3,Alto,333.0,19.813297872340428,4000,Sí
1099,222690,0.5841401012556733,3,Alto,333.0,13.90373074362784,4311,Sí
1100,227310,0.4672268907563025,4,Medio,333.0,6.11731092436975,4684,Sí
1101,228220,0.5841401012556733,3,Alto,333.0,13.90373074362784,4312,Sí
1102,231090,0.2558139534883721,5,Medio,333.0,-7.962790697674418,5347,No
1103,235160,0.2069237416186202,6,Medio,333.0,-11.218878808199893,5538,No
1104,241770,0.7103092783505155,3,Alto,333.0,22.30659793814433,3908,Sí
1105,245240,0.4672268907563025,4,Medio,333.0,6.11731092436975,4685,Sí
1106,246780,0.3064157764943565,5,Medio,333.0,-4.592709285475859,5175,No
1107,252790,0.9005328596802842,1,Alto,333.0,34.97548845470693,3329,Sí
1108,253570,0.577212020033389,4,Alto,333.0,13.442320534223711,4328,Sí
1109,257010,0.48966632776888547,4,Medio,333.0,7.611777429407773,4626,Sí
1110,259140,0.805102752829306,2,Alto,333.0,28.619843338431778,3618,Sí
1111,262110,0.6700336700336701,3,Alto,333.0,19.624242424242425,4008,Sí
1112,272130,0.577212020033389,4,Alto,333.0,13.442320534223711,4329,Sí
1113,272880,0.5841401012556733,3,Alto,333.0,13.90373074362784,4313,Sí
1114,279230,0.8434959349593496,2,Alto,333.0,31.176829268292686,3519,Sí
1115,282430,0.4490472245236123,4,Medio,333.0,4.906545153272582,4762,Sí
1116,283920,0.577212020033389,4,Alto,333.0,13.442320534223711,4330,Sí
1117,319860,0.9367088607594937,1,Alto,333.0,37.38481012658228,3223,Sí
1118,340280,0.577212020033389,4,Alto,333.0,13.442320534223711,4331,Sí
1119,344560,0.6980392156862745,3,Alto,333.0,21.489411764705885,3919,Sí
1120,344740,0.6980392156862745,3,Alto,333.0,21.489411764705885,3920,Sí
1121,345000,0.00395882818685669,8,Bajo,333.0,-24.736342042755343,8738,No
1122,391490,0.5417406749555951,4,Alto,333.0,11.079928952042636,4442,Sí
1123,391720,0.015706806282722516,7,Bajo,333.0,-23.95392670157068,7268,No
1124,392170,0.4490472245236123,4,Medio,333.0,4.906545153272582,4763,Sí
1125,405960,0.030010172939979655,7,Bajo,333.0,-23.001322482197356,6812,No
1126,408060,0.01694915254237288,7,Bajo,333.0,-23.871186440677967,7208,No
1127,417430,0.577212020033389,4,Alto,333.0,13.442320534223711,4332,Sí
1128,417740,0.9005328596802842,1,Alto,333.0,34.97548845470693,3330,Sí
1129,420740,0.4490472245236123,4,Medio,333.0,4.906545153272582,4764,Sí
1130,423830,0.9005328596802842,1,Alto,333.0,34.97548845470693,3331,Sí
1131,424420,0.9005328596802842,1,Alto,333.0,34.97548845470693,3332,Sí
1132,427700,0.44367816091954015,4,Medio,333.0,4.548965517241378,4768,Sí
1133,429720,0.44367816091954015,4,Medio,333.0,4.548965517241378,4769,Sí
1134,438920,0.9005328596802842,1,Alto,333.0,34.97548845470693,3333,Sí
1135,469660,0.6700336700336701,3,Alto,333.0,19.624242424242425,4009,Sí
1136,470390,0.006359300476947535,7,Bajo,333.0,-24.576470588235296,8431,No
1137,475610,0.002488654662567706,8,Bajo,333.0,-24.83425559947299,9032,No
1138,521000,0.7103092783505155,3,Alto,333.0,22.30659793814433,3909,Sí
1139,533760,0.00395882818685669,8,Bajo,333.0,-24.736342042755343,8739,No
1140,583610,0.44367816091954015,4,Medio,333.0,4.548965517241378,4770,Sí
1141,586490,0.2558139534883721,5,Medio,333.0,-7.962790697674418,5348,No
1142,626440,0.6460905349794238,3,Alto,333.0,18.029629629629625,4086,Sí
1143,634220,0.4672268907563025,4,Medio,333.0,6.11731092436975,4686,Sí
1144,682530,0.00395882818685669,8,Bajo,333.0,-24.736342042755343,8740,No
1145,687640,0.009259259259259259,7,Bajo,333.0,-24.383333333333333,8069,No
1146,690440,0.00395882818685669,8,Bajo,333.0,-24.736342042755343,8741,No
1147,691580,0.17485265225933203,6,Bajo,333.0,-13.354813359528487,5652,No
1148,691590,0.17485265225933203,6,Bajo,333.0,-13.354813359528487,5653,No
1149,715390,0.006920415224913495,7,Bajo,333.0,-24.53910034602076,8266,No
1150,729680,0.39416058394160586,5,Medio,333.0,1.2510948905109522,4939,Sí
1151,754830,0.17485265225933203,6,Bajo,333.0,-13.354813359528487,5654,No
1152,763830,0.44367816091954015,4,Medio,333.0,4.548965517241378,4771,Sí
1153,764740,0.00395882818685669,8,Bajo,333.0,-24.736342042755343,8742,No
1154,771600,0.23846153846153842,6,Medio,333.0,-9.11846153846154,5393,No
1155,771760,0.6460905349794238,3,Alto,333.0,18.029629629629625,4087,Sí
1156,782990,0.4672268907563025,4,Medio,333.0,6.11731092436975,4687,Sí
1157,783200,0.21199143468950749,6,Medio,333.0,-10.881370449678801,5520,No
1158,829360,0.4155701754385965,5,Medio,333.0,2.6769736842105303,4846,Sí
1159,829540,0.4155701754385965,5,Medio,333.0,2.6769736842105303,4847,Sí
1160,829930,0.4155701754385965,5,Medio,333.0,2.6769736842105303,4848,Sí
1161,848740,0.7283950617283951,3,Alto,333.0,23.511111111111113,3824,Sí
1162,883460,0.005385996409335727,8,Bajo,333.0,-24.64129263913824,8602,No
1163,1310,0.40280847746150794,5,Medio,261.59999999999997,-3.9250604592139062,5160,No
1164,2650,0.6460905349794238,3,Alto,261.59999999999997,8.803456790123448,4565,Sí
1165,2900,0.7103092783505155,3,Alto,261.59999999999997,12.163381443298967,4370,Sí
1166,3310,0.18428888849113062,6,Bajo,261.59999999999997,-15.358005354144048,5820,No
1167,3770,0.751269035532995,2,Alto,261.59999999999997,14.306395939086293,4304,Sí
1168,4070,0.09523446674658179,6,Bajo,261.59999999999997,-20.01733269981884,6226,No
1169,5080,0.3659767298402987,5,Medio,261.59999999999997,-5.852097494755572,5210,No
1170,5470,0.2069237416186202,6,Medio,261.59999999999997,-14.17374983851379,5706,No
1171,10590,0.2069237416186202,6,Medio,261.59999999999997,-14.17374983851379,5707,No
1172,14680,0.2731707317073171,5,Medio,261.59999999999997,-10.70770731707317,5512,No
1173,16070,0.3551617873651772,5,Medio,261.59999999999997,-6.417935285053932,5265,No
1174,16200,0.6980392156862745,3,Alto,261.59999999999997,11.521411764705881,4425,Sí
1175,17540,0.577212020033389,4,Alto,261.59999999999997,5.199732888146912,4738,Sí
1176,23250,0.2069237416186202,6,Medio,261.59999999999997,-14.17374983851379,5708,No
1177,24040,0.3190760218702019,5,Medio,261.59999999999997,-8.30594253575104,5371,No
1178,28130,0.4490472245236123,4,Medio,261.59999999999997,-1.5058492129246055,5015,No
1179,35770,0.13476962978634788,6,Bajo,261.59999999999997,-17.94885296957828,6013,No
1180,36400,0.2069237416186202,6,Medio,261.59999999999997,-14.17374983851379,5709,No
1181,39480,0.2069237416186202,6,Medio,261.59999999999997,-14.17374983851379,5710,No
1182,39890,0.4490472245236123,4,Medio,261.59999999999997,-1.5058492129246055,5016,No
1183,40170,0.4490472245236123,4,Medio,261.59999999999997,-1.5058492129246055,5017,No
1184,44190,0.09523446674658179,6,Bajo,261.59999999999997,-20.01733269981884,6227,No
1185,45920,0.11963479492106192,6,Bajo,261.59999999999997,-18.74070752973004,6092,No
1186,47900,0.7103092783505155,3,Alto,261.59999999999997,12.163381443298967,4371,Sí
1187,48510,0.751269035532995,2,Alto,261.59999999999997,14.306395939086293,4305,Sí
1188,50170,0.0670131338066097,6,Bajo,261.59999999999997,-21.49387283923818,6471,No
1189,50580,0.09523446674658179,6,Bajo,261.59999999999997,-20.01733269981884,6228,No
1190,50810,0.6728723404255319,3,Alto,261.59999999999997,10.204680851063827,4492,Sí
1191,54440,0.4490472245236123,4,Medio,261.59999999999997,-1.5058492129246055,5018,No
1192,55990,0.056463505915230174,7,Bajo,261.59999999999997,-22.045829370515158,6549,No
1193,56310,0.056463505915230174,7,Bajo,261.59999999999997,-22.045829370515158,6550,No
1194,58860,0.3659767298402987,5,Medio,261.59999999999997,-5.852097494755572,5211,No
1195,59670,0.3551617873651772,5,Medio,261.59999999999997,-6.417935285053932,5266,No
1196,59910,0.2731707317073171,5,Medio,261.59999999999997,-10.70770731707317,5513,No
1197,61130,0.2069237416186202,6,Medio,261.59999999999997,-14.17374983851379,5711,No
1198,61260,0.11088295687885011,6,Bajo,261.59999999999997,-19.198603696098562,6122,No
1199,61780,0.3372395833333333,5,Medio,261.59999999999997,-7.355625000000003,5315,No
1200,62470,0.2069237416186202,6,Medio,261.59999999999997,-14.17374983851379,5712,No
1201,65040,0.11088295687885011,6,Bajo,261.59999999999997,-19.198603696098562,6123,No
1202,65050,0.17019027484143764,6,Bajo,261.59999999999997,-16.09564482029598,5857,No
1203,65220,0.23846153846153842,6,Medio,261.59999999999997,-12.523692307692311,5611,No
1204,65740,0.3190760218702019,5,Medio,261.59999999999997,-8.30594253575104,5372,No
1205,68100,0.7103092783505155,3,Alto,261.59999999999997,12.163381443298967,4372,Sí
1206,68260,0.2821741113702567,5,Medio,261.59999999999997,-10.23665049310817,5470,No
1207,70450,0.11963479492106192,6,Bajo,261.59999999999997,-18.74070752973004,6093,No
1208,72000,0.3551617873651772,5,Medio,261.59999999999997,-6.417935285053932,5267,No
1209,72640,0.2821741113702567,5,Medio,261.59999999999997,-10.23665049310817,5471,No
1210,74310,0.11963479492106192,6,Bajo,261.59999999999997,-18.74070752973004,6094,No
1211,76340,0.6460905349794238,3,Alto,261.59999999999997,8.803456790123448,4566,Sí
1212,77530,0.4155701754385965,5,Medio,261.59999999999997,-3.2573684210526324,5126,No
1213,77560,0.2731707317073171,5,Medio,261.59999999999997,-10.70770731707317,5514,No
1214,78140,0.2069237416186202,6,Medio,261.59999999999997,-14.17374983851379,5713,No
1215,83130,0.2069237416186202,6,Medio,261.59999999999997,-14.17374983851379,5714,No
1216,88200,0.18428888849113062,6,Bajo,261.59999999999997,-15.358005354144048,5821,No
1217,89650,0.23846153846153842,6,Medio,261.59999999999997,-12.523692307692311,5612,No
1218,89990,0.13483146067415727,6,Bajo,261.59999999999997,-17.945617977528094,6004,No
1219,90200,0.2069237416186202,6,Medio,261.59999999999997,-14.17374983851379,5715,No
1220,92190,0.3190760218702019,5,Medio,261.59999999999997,-8.30594253575104,5373,No
1221,94410,0.7704280155642024,2,Alto,261.59999999999997,15.308793774319064,4253,Sí
1222,96470,0.2069237416186202,6,Medio,261.59999999999997,-14.17374983851379,5716,No
1223,96950,0.3551617873651772,5,Medio,261.59999999999997,-6.417935285053932,5268,No
1224,100800,0.14354065541897237,6,Bajo,261.59999999999997,-17.489952908479367,5976,No
1225,102130,0.3659767298402987,5,Medio,261.59999999999997,-5.852097494755572,5212,No
1226,102680,0.18428888849113062,6,Bajo,261.59999999999997,-15.358005354144048,5822,No
1227,104080,0.9643635135789099,1,Alto,261.59999999999997,25.455499030448564,3784,Sí
1228,104430,0.08862601989521858,6,Bajo,261.59999999999997,-20.363086639082162,6265,No
1229,105160,0.9643635135789099,1,Alto,261.59999999999997,25.455499030448564,3785,Sí
1230,105300,0.4490472245236123,4,Medio,261.59999999999997,-1.5058492129246055,5019,No
1231,105830,0.18428888849113062,6,Bajo,261.59999999999997,-15.358005354144048,5823,No
1232,106200,0.805102752829306,2,Alto,261.59999999999997,17.122976028029285,4111,Sí
1233,106750,0.4672268907563025,4,Medio,261.59999999999997,-0.5546890756302538,4986,No
1234,107990,0.2069237416186202,6,Medio,261.59999999999997,-14.17374983851379,5717,No
1235,112180,0.0670131338066097,6,Bajo,261.59999999999997,-21.49387283923818,6472,No
1236,112630,0.09523446674658179,6,Bajo,261.59999999999997,-20.01733269981884,6229,No
1237,113130,0.2069237416186202,6,Medio,261.59999999999997,-14.17374983851379,5718,No
1238,113630,0.4490472245236123,4,Medio,261.59999999999997,-1.5058492129246055,5020,No
1239,113830,0.08862601989521858,6,Bajo,261.59999999999997,-20.363086639082162,6266,No
1240,114020,0.08862601989521858,6,Bajo,261.59999999999997,-20.363086639082162,6267,No
1241,115480,0.08862601989521858,6,Bajo,261.59999999999997,-20.363086639082162,6268,No
1242,116620,0.3551617873651772,5,Medio,261.59999999999997,-6.417935285053932,5269,No
1243,116780,0.13476962978634788,6,Bajo,261.59999999999997,-17.94885296957828,6014,No
1244,116840,0.3551617873651772,5,Medio,261.59999999999997,-6.417935285053932,5270,No
1245,117160,0.08862601989521858,6,Bajo,261.59999999999997,-20.363086639082162,6269,No
1246,117280,0.11088295687885011,6,Bajo,261.59999999999997,-19.198603696098562,6124,No
1247,117670,0.13225621613271665,6,Bajo,261.59999999999997,-18.080354771936264,6036,No
1248,118330,0.22448979591836735,6,Medio,261.59999999999997,-13.254693877551022,5648,No
1249,118590,0.18428888849113062,6,Bajo,261.59999999999997,-15.358005354144048,5824,No
1250,118870,0.09523446674658179,6,Bajo,261.59999999999997,-20.01733269981884,6230,No
1251,120050,0.3372395833333333,5,Medio,261.59999999999997,-7.355625000000003,5316,No
1252,120360,0.11088295687885011,6,Bajo,261.59999999999997,-19.198603696098562,6125,No
1253,121640,0.11088295687885011,6,Bajo,261.59999999999997,-19.198603696098562,6126,No
1254,122290,0.11088295687885011,6,Bajo,261.59999999999997,-19.198603696098562,6127,No
1255,122650,0.08862601989521858,6,Bajo,261.59999999999997,-20.363086639082162,6270,No
1256,122830,0.751269035532995,2,Alto,261.59999999999997,14.306395939086293,4306,Sí
1257,125770,0.4155701754385965,5,Medio,261.59999999999997,-3.2573684210526324,5127,No
1258,128980,0.2586476375832887,5,Medio,261.59999999999997,-11.467555601642337,5571,No
1259,129520,0.11088295687885011,6,Bajo,261.59999999999997,-19.198603696098562,6128,No
1260,129530,0.11088295687885011,6,Bajo,261.59999999999997,-19.198603696098562,6129,No
1261,130200,0.14354065541897237,6,Bajo,261.59999999999997,-17.489952908479367,5977,No
1262,130250,0.11088295687885011,6,Bajo,261.59999999999997,-19.198603696098562,6130,No
1263,130670,0.08862601989521858,6,Bajo,261.59999999999997,-20.363086639082162,6271,No
1264,130850,0.11963479492106192,6,Bajo,261.59999999999997,-18.74070752973004,6095,No
1265,132640,0.0670131338066097,6,Bajo,261.59999999999997,-21.49387283923818,6473,No
1266,133940,0.0670131338066097,6,Bajo,261.59999999999997,-21.49387283923818,6474,No
1267,134210,0.0670131338066097,6,Bajo,261.59999999999997,-21.49387283923818,6475,No
1268,135140,0.18428888849113062,6,Bajo,261.59999999999997,-15.358005354144048,5825,No
1269,135950,0.0670131338066097,6,Bajo,261.59999999999997,-21.49387283923818,6476,No
1270,138680,0.6728723404255319,3,Alto,261.59999999999997,10.204680851063827,4493,Sí
1271,138860,0.11088295687885011,6,Bajo,261.59999999999997,-19.198603696098562,6131,No
1272,138900,0.0670131338066097,6,Bajo,261.59999999999997,-21.49387283923818,6477,No
1273,140000,0.0670131338066097,6,Bajo,261.59999999999997,-21.49387283923818,6478,No
1274,140110,0.2586476375832887,5,Medio,261.59999999999997,-11.467555601642337,5572,No
1275,141960,0.7103092783505155,3,Alto,261.59999999999997,12.163381443298967,4373,Sí
1276,142120,0.08862601989521858,6,Bajo,261.59999999999997,-20.363086639082162,6272,No
1277,143310,0.11963479492106192,6,Bajo,261.59999999999997,-18.74070752973004,6096,No
1278,144480,0.2069237416186202,6,Medio,261.59999999999997,-14.17374983851379,5719,No
1279,145430,0.4155701754385965,5,Medio,261.59999999999997,-3.2573684210526324,5128,No
1280,148520,0.09523446674658179,6,Bajo,261.59999999999997,-20.01733269981884,6231,No
1281,153000,0.2069237416186202,6,Medio,261.59999999999997,-14.17374983851379,5720,No
1282,154190,0.08862601989521858,6,Bajo,261.59999999999997,-20.363086639082162,6273,No
1283,154260,0.11963479492106192,6,Bajo,261.59999999999997,-18.74070752973004,6097,No
1284,154790,0.18428888849113062,6,Bajo,261.59999999999997,-15.358005354144048,5826,No
1285,159780,0.8802395209580839,1,Alto,261.59999999999997,21.054131736526948,3974,Sí
1286,160380,0.11088295687885011,6,Bajo,261.59999999999997,-19.198603696098562,6132,No
1287,167710,0.11963479492106192,6,Bajo,261.59999999999997,-18.74070752973004,6098,No
1288,168170,0.2795750377350656,5,Medio,261.59999999999997,-10.37263402570137,5481,No
1289,168920,0.08862601989521858,6,Bajo,261.59999999999997,-20.363086639082162,6274,No
1290,169950,0.13476962978634788,6,Bajo,261.59999999999997,-17.94885296957828,6015,No
1291,172960,0.4490472245236123,4,Medio,261.59999999999997,-1.5058492129246055,5021,No
1292,173030,0.4490472245236123,4,Medio,261.59999999999997,-1.5058492129246055,5022,No
1293,173150,0.08862601989521858,6,Bajo,261.59999999999997,-20.363086639082162,6275,No
1294,174410,0.15796018829117864,6,Bajo,261.59999999999997,-16.735522948605535,5886,No
1295,175030,0.09523446674658179,6,Bajo,261.59999999999997,-20.01733269981884,6232,No
1296,175830,0.3551617873651772,5,Medio,261.59999999999997,-6.417935285053932,5271,No
1297,175990,0.4155701754385965,5,Medio,261.59999999999997,-3.2573684210526324,5129,No
1298,176680,0.14354065541897237,6,Bajo,261.59999999999997,-17.489952908479367,5978,No
1299,177790,0.2821741113702567,5,Medio,261.59999999999997,-10.23665049310817,5472,No
1300,182030,0.9367088607594937,1,Alto,261.59999999999997,24.008607594936706,3812,Sí
1301,182290,0.25,6,Medio,261.59999999999997,-11.920000000000002,5589,No
1302,184090,0.21199143468950749,6,Medio,261.59999999999997,-13.908608137044968,5682,No
1303,185080,0.13476962978634788,6,Bajo,261.59999999999997,-17.94885296957828,6016,No
1304,186170,0.11963479492106192,6,Bajo,261.59999999999997,-18.74070752973004,6099,No
1305,186350,0.0670131338066097,6,Bajo,261.59999999999997,-21.49387283923818,6479,No
